fs = 250 Hz
N = 7500
144 
256 
96 
32 
96 
176 
96 
128 
128 
112 
96 
160 
128 
96 
96 
128 
112 
96 
96 
96 
96 
96 
32 
96 
128 
112 
80 
112 
96 
128 
240 
80 
144 
96 
96 
96 
96 
112 
96 
144 
96 
96 
96 
96 
96 
128 
96 
176 
144 
96 
96 
80 
96 
96 
128 
96 
96 
128 
96 
96 
112 
160 
176 
96 
96 
112 
144 
96 
176 
112 
96 
96 
96 
112 
96 
96 
112 
96 
0 
112 
96 
176 
176 
96 
128 
176 
128 
96 
96 
112 
128 
96 
112 
160 
112 
96 
112 
176 
128 
112 
96 
96 
96 
112 
128 
112 
128 
96 
128 
96 
128 
96 
80 
128 
128 
112 
96 
96 
240 
128 
96 
160 
112 
128 
128 
144 
96 
144 
96 
64 
112 
128 
96 
96 
240 
96 
96 
128 
112 
112 
112 
112 
112 
96 
96 
128 
96 
128 
144 
112 
96 
96 
96 
96 
128 
112 
96 
112 
96 
128 
112 
96 
96 
112 
128 
96 
128 
32 
96 
96 
96 
96 
96 
176 
144 
96 
176 
128 
96 
96 
128 
80 
16 
96 
96 
176 
64 
112 
128 
128 
128 
96 
176 
16 
48 
144 
96 
96 
16 
96 
112 
112 
112 
96 
112 
112 
32 
96 
96 
112 
112 
96 
128 
96 
112 
96 
96 
96 
96 
176 
96 
112 
96 
128 
96 
96 
96 
112 
96 
128 
16 
96 
16 
128 
96 
128 
128 
112 
128 
128 
96 
96 
128 
96 
128 
96 
96 
112 
128 
96 
128 
0 
160 
96 
96 
64 
16 
96 
16 
96 
144 
176 
96 
112 
96 
176 
128 
96 
96 
96 
96 
96 
96 
16 
32 
96 
128 
160 
128 
128 
96 
96 
96 
112 
128 
32 
96 
176 
96 
96 
112 
96 
96 
96 
112 
128 
112 
16 
112 
96 
128 
0 
96 
112 
96 
128 
144 
112 
96 
112 
48 
96 
96 
16 
96 
96 
96 
96 
112 
96 
96 
176 
96 
112 
96 
96 
144 
144 
128 
128 
96 
96 
144 
96 
64 
96 
96 
96 
112 
128 
96 
0 
96 
96 
96 
96 
96 
96 
160 
112 
112 
96 
16 
96 
96 
128 
32 
96 
48 
128 
96 
96 
112 
96 
96 
128 
112 
96 
128 
128 
112 
96 
112 
144 
96 
128 
96 
96 
112 
112 
96 
112 
128 
96 
96 
96 
96 
112 
176 
112 
128 
96 
128 
144 
32 
96 
16 
80 
128 
128 
144 
128 
112 
96 
160 
176 
96 
128 
112 
128 
112 
128 
128 
176 
96 
128 
32 
144 
128 
128 
128 
160 
96 
128 
128 
128 
128 
128 
160 
128 
208 
128 
160 
128 
128 
192 
144 
128 
128 
128 
128 
128 
128 
128 
32 
48 
128 
128 
128 
128 
48 
128 
128 
128 
128 
160 
96 
128 
128 
128 
128 
128 
192 
144 
160 
48 
160 
144 
48 
144 
144 
128 
176 
144 
144 
128 
128 
144 
144 
144 
160 
208 
160 
160 
144 
144 
3504 
5393 
8370 
12611 
16211 
18020 
20260 
23797 
26758 
28214 
29399 
31831 
34360 
35224 
35096 
36200 
37865 
38409 
37193 
37289 
38137 
38665 
37113 
36024 
36376 
36760 
35240 
34024 
34152 
34616 
33416 
31895 
31927 
32711 
32824 
31127 
31063 
32055 
32407 
31319 
30823 
31799 
32856 
31959 
31223 
32183 
33384 
33176 
32311 
32647 
34008 
34120 
33032 
33320 
34376 
34776 
33560 
33224 
34312 
35288 
34136 
33224 
33752 
34504 
33624 
32183 
32487 
33240 
32952 
31399 
31383 
32199 
32391 
31063 
30567 
31815 
32551 
31671 
31383 
32487 
34520 
34584 
34712 
36488 
38921 
40505 
41050 
42922 
46107 
48603 
49404 
51244 
54349 
57309 
58126 
59534 
61935 
62415 
62351 
61983 
61983 
62319 
62303 
61999 
62255 
62383 
61935 
62031 
62367 
62623 
62031 
62095 
62095 
62031 
62319 
62271 
62255 
61999 
61999 
61919 
62271 
62111 
62255 
58910 
54637 
51980 
49884 
46235 
42314 
