fs = 250 Hz
N = 15000
208 
128 
128 
128 
128 
128 
128 
112 
16 
272 
128 
128 
128 
144 
144 
128 
128 
144 
128 
288 
128 
128 
144 
144 
32 
128 
128 
128 
128 
144 
144 
128 
128 
80 
144 
144 
144 
128 
144 
128 
144 
128 
128 
144 
32 
128 
144 
144 
144 
144 
48 
128 
144 
288 
144 
96 
128 
128 
144 
160 
144 
128 
128 
128 
144 
144 
144 
144 
144 
1856 
4737 
7745 
10850 
13987 
16612 
18596 
21429 
23877 
25702 
27302 
28839 
30679 
32167 
32808 
33528 
34648 
35720 
35832 
36104 
36648 
36921 
36840 
35608 
35400 
35768 
35736 
35384 
35224 
35208 
35480 
35032 
34616 
34744 
34968 
34872 
34344 
34376 
34664 
34584 
34104 
33816 
34360 
34312 
33816 
33288 
33560 
33608 
33320 
32567 
32727 
32840 
32471 
31943 
31927 
31975 
31879 
31175 
31063 
31223 
31127 
30359 
30023 
30359 
30295 
29895 
29415 
29447 
29799 
29479 
28983 
29159 
29559 
29335 
28983 
29271 
29415 
29543 
29335 
29367 
29575 
30055 
29991 
29735 
30023 
30423 
30407 
30119 
30407 
30967 
30951 
30695 
30647 
31255 
31383 
31111 
31463 
31591 
31431 
31399 
31543 
31767 
31511 
31495 
31687 
31895 
31767 
31335 
31351 
31559 
31575 
31447 
31191 
31575 
31559 
31399 
30951 
31239 
31399 
31207 
30999 
30999 
31127 
30999 
30743 
30679 
31079 
30727 
30743 
30471 
30823 
30695 
30551 
30503 
30679 
30775 
30679 
30567 
30631 
30887 
30631 
30503 
30791 
31015 
30807 
30871 
30871 
31127 
31127 
31159 
31111 
31319 
31559 
31447 
31575 
32007 
32247 
32311 
32375 
32583 
32936 
33256 
33384 
33816 
34376 
34568 
34888 
35000 
35688 
36008 
36008 
36264 
36648 
36824 
36889 
37065 
37257 
37369 
37225 
37305 
37161 
37401 
36889 
36632 
36552 
36312 
36104 
35624 
35432 
35144 
34856 
34264 
33832 
33464 
33096 
32519 
32199 
32039 
31639 
31271 
30871 
30647 
30343 
29927 
29543 
29399 
29495 
29015 
28807 
28951 
28903 
28919 
28566 
28630 
28807 
28951 
28759 
28695 
29127 
29319 
29239 
29239 
29607 
29959 
30007 
30247 
30263 
30695 
30935 
30887 
31047 
31175 
31575 
31591 
31655 
31863 
32279 
32087 
31927 
32151 
32359 
32295 
32439 
32551 
32695 
32311 
32343 
32519 
32808 
32279 
32311 
32487 
32487 
32279 
32215 
32391 
32327 
32439 
31911 
32039 
31959 
32199 
31687 
31815 
31895 
31927 
31511 
31527 
31511 
31591 
31335 
31127 
31287 
31495 
31079 
31015 
31111 
31127 
31111 
30983 
30807 
30919 
31159 
30999 
30903 
31015 
31319 
31159 
31143 
31415 
31655 
31671 
31671 
31879 
32087 
32327 
32407 
32551 
33032 
33416 
33432 
33688 
34232 
34584 
34792 
34904 
35176 
36024 
36056 
35928 
36376 
36696 
36905 
36873 
36856 
37081 
37417 
37017 
37001 
36969 
37129 
36664 
36280 
36136 
36184 
35640 
35304 
35176 
34952 
34504 
33896 
33768 
33304 
33064 
32423 
32071 
31799 
31703 
31015 
30727 
30567 
30407 
29863 
29607 
29479 
29527 
29159 
29031 
29063 
29127 
29095 
29063 
29063 
29367 
29479 
29463 
29399 
29783 
30247 
29991 
30295 
30503 
30839 
30807 
30871 
31239 
31447 
31527 
31575 
31575 
32071 
32247 
32055 
32263 
32423 
32695 
32551 
32407 
32615 
32824 
32663 
32679 
32535 
33032 
32711 
32391 
32391 
32567 
32455 
32023 
32119 
32423 
31927 
31895 
32023 
32215 
31719 
31447 
31511 
31527 
31495 
31239 
31159 
31399 
31319 
31175 
30855 
30871 
31271 
30887 
30727 
30727 
30871 
30983 
30439 
30535 
30823 
30855 
30567 
30535 
30695 
30871 
30615 
30759 
30855 
31271 
31175 
30887 
31207 
31447 
31383 
31575 
31719 
32071 
32279 
32279 
32487 
33160 
33672 
33688 
34072 
34232 
34872 
35160 
35656 
35720 
36248 
36312 
36504 
36937 
37097 
37225 
37129 
37337 
37289 
37337 
37113 
36824 
36905 
36969 
36408 
36056 
35912 
35736 
35208 
34872 
34472 
34264 
33720 
33240 
32695 
32679 
32423 
31687 
31271 
30919 
30951 
30295 
30007 
29959 
29975 
29623 
29383 
29271 
29623 
29367 
28935 
29111 
29271 
29287 
29207 
29335 
29639 
29767 
29719 
29799 
30135 
30487 
30311 
30471 
30983 
31175 
31255 
31271 
31463 
31831 
32103 
31911 
32103 
32279 
32679 
32471 
32391 
32776 
32872 
32711 
32583 
32936 
32984 
32663 
32583 
32792 
32808 
32615 
32471 
32407 
32439 
32583 
32135 
32183 
32279 
32279 
31927 
31751 
31831 
30551 
30855 
31111 
30631 
30615 
30887 
30935 
30855 
30615 
30807 
31239 
30903 
30631 
30791 
31383 
30919 
30903 
30871 
31191 
31319 
31047 
31047 
31431 
31591 
31335 
31479 
31783 
32327 
32087 
32311 
32551 
33128 
33224 
33288 
33880 
34328 
34472 
34728 
35080 
35752 
36072 
36120 
36440 
36840 
37433 
37145 
37465 
37657 
38153 
37801 
37849 
37977 
37993 
38089 
37449 
37337 
37401 
37161 
36808 
36424 
36008 
36104 
35240 
34728 
34712 
34328 
33768 
33128 
32936 
32792 
32215 
31751 
31447 
31175 
31031 
30535 
30311 
30167 
30119 
29655 
29639 
29703 
29591 
29479 
29287 
29527 
29639 
29639 
29639 
29607 
30183 
30199 
30183 
30375 
30679 
31047 
30855 
30919 
31431 
31703 
31639 
31703 
31847 
32567 
32551 
32327 
32695 
32920 
33240 
32792 
32952 
33128 
33304 
33128 
33192 
33176 
33480 
33000 
32952 
32984 
32968 
32984 
32535 
32711 
32663 
32663 
32151 
32103 
32263 
32407 
32023 
31799 
31815 
31943 
31687 
31367 
31399 
31559 
31367 
31127 
31047 
31175 
31207 
30887 
30967 
31127 
30759 
30743 
30935 
31207 
30759 
30695 
30919 
31111 
31143 
30807 
30743 
31223 
31335 
31079 
30999 
31207 
31591 
31367 
31319 
31591 
32151 
31975 
31943 
32295 
32808 
32952 
32840 
33320 
33848 
34168 
34200 
34664 
35336 
35592 
35736 
36040 
36712 
37129 
37209 
37289 
37913 
38361 
38345 
38393 
38473 
38857 
38873 
38841 
38681 
38809 
38617 
38169 
37817 
37737 
37641 
37081 
36536 
36328 
36120 
35368 
34776 
34440 
34104 
33688 
33080 
32471 
32231 
31975 
31111 
30951 
30775 
30759 
29975 
29639 
29623 
29719 
29255 
28983 
29063 
29335 
29223 
29175 
29143 
29463 
29447 
29383 
29575 
29959 
30215 
30263 
30311 
31031 
31223 
31271 
31239 
31527 
32007 
32279 
32263 
32423 
32952 
33000 
32968 
33112 
33416 
33592 
33256 
33512 
33464 
33640 
33608 
33256 
33448 
33720 
33384 
33048 
33000 
33096 
33000 
32663 
32631 
32535 
32615 
32087 
31943 
31815 
32039 
31719 
31287 
31511 
31623 
31511 
31175 
31159 
31127 
31271 
30887 
30967 
30999 
31223 
30871 
30727 
30919 
31079 
30903 
30743 
30903 
31047 
30663 
30679 
31127 
31239 
30983 
30839 
31175 
31287 
31015 
30983 
31383 
31639 
31671 
31111 
31463 
31719 
31767 
31399 
31543 
32135 
32359 
31895 
32263 
32679 
32856 
32920 
33064 
33592 
34024 
34072 
34360 
34568 
35336 
35496 
35784 
36136 
36792 
37225 
37401 
37657 
38073 
38697 
38409 
38633 
38809 
39145 
39225 
38857 
39033 
39017 
38841 
38441 
38361 
38153 
37865 
37385 
36889 
36616 
36376 
35560 
35224 
34760 
34376 
33736 
33176 
32727 
32487 
32071 
31527 
30919 
30903 
30631 
30039 
29831 
29927 
29863 
29191 
29095 
29207 
29447 
29127 
29079 
29287 
29495 
29511 
29431 
29671 
29927 
30199 
30151 
30439 
30935 
31239 
31079 
31447 
31639 
32295 
32071 
32231 
32599 
33160 
33032 
33112 
33176 
33560 
33672 
33448 
33528 
33944 
33960 
33432 
33576 
33864 
33896 
33464 
33416 
33368 
33480 
33176 
32663 
32824 
32952 
32824 
32311 
32215 
32487 
32375 
31831 
31703 
31943 
31895 
31335 
31239 
31463 
31623 
31207 
30935 
30967 
31287 
31255 
30871 
30951 
31063 
31111 
30695 
30839 
31207 
30999 
30599 
30951 
31335 
31079 
30887 
30887 
31175 
31335 
31127 
31143 
31287 
31511 
31223 
31063 
31511 
31671 
31543 
31191 
31431 
31783 
31671 
31639 
31719 
32151 
32343 
31831 
31991 
32391 
32535 
32295 
32423 
